,name,acres,buildingcount,buildingsquarefeet,buildingcost,buildingweight,contentcost,permanentresidents,dayoccupants,nightoccupants,buildingloss_wet,buildingloss_ratio_wet,contentloss_wet,debris_wet,displacedpopulation_wet,buildings_nodamage_wet,buildings_slightdamage_wet,buildings_moderatedamage_wet,buildings_extensivedamage_wet,buildings_completedamage_wet,casualtiestotal_day_wet,casualtieslevel1_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel2_day_wet,casualtieslevel1_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel2_day_wet,casualtiestotal_night_wet,casualtieslevel1_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel2_night_wet,casualtieslevel1_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel2_night_wet,buildingloss_dry,buildingloss_ratio_dry,contentloss_dry,debris_dry,displacedpopulation_dry,buildings_nodamage_dry,buildings_slightdamage_dry,buildings_moderatedamage_dry,buildings_extensivedamage_dry,buildings_completedamage_dry,casualtiestotal_day_dry,casualtieslevel1_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel2_day_dry,casualtieslevel1_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel2_day_dry,casualtiestotal_night_dry,casualtieslevel1_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel2_night_dry,casualtieslevel1_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel2_night_dry,Total_Population,displaced_percap_wet
43,IRVINGTON,499.11355933136554,2093.7322126000236,10308406.351164265,1478191155.6385386,579639.535444329,960917915.3851056,6746.0,6866.978618157362,9866.959125052234,231603603.6364952,0.40860165677098065,66049256.465291984,122313.45513151833,465.03915731351043,1177.6271549906567,491.331354836967,248.4981100947232,58.44502582298138,117.83056685469504,126.75623558328054,91.10414292038405,3.5985468816672603,24.990817679272283,7.062462040766791,91.10414292038405,3.5985468816672603,24.990817679272283,7.062462040766791,100.7188111847405,77.78632638113899,1.7404452909013661,17.878615821702763,3.3132619990728513,77.78632638113899,1.7404452909013661,17.878615821702763,3.3132619990728513,168208784.5734989,0.24900408795645823,44743145.26569587,98927.32575388959,150.60033862134011,1236.7256572423687,515.8179454218381,260.7383856237207,61.926539164120946,18.523685147974533,94.12705460914059,68.50083229317673,2.5952890788396177,17.919744663134853,5.1111610984727065,68.50083229317673,2.5952890788396177,17.919744663134853,5.1111610984727065,64.17378830079583,50.677960099436405,1.0336060371863818,10.45481476974752,2.0074241235121764,50.677960099436405,1.0336060371863818,10.45481476974752,2.0074241235121764,6746.0,0.06893554066313526
44,KENTON,699.570544531192,3291.7695470504095,5533511.640797815,696827266.6816031,250062.46409270266,448066726.9951891,7272.0,4587.3441687863615,6983.505982806012,69174298.81072217,0.5145433655660747,25869350.0115112,32671.710854620796,267.7459531388375,1974.1544510936549,797.4500996887976,334.521937420699,64.61754603958599,121.02551280767425,52.478419177121246,37.53232701779931,1.499093461186029,10.536195984578463,2.9107999933460573,37.53232701779931,1.499093461186029,10.536195984578463,2.9107999933460573,28.470585066378828,21.917604296542887,0.4569122313433163,5.276541800759531,0.8195206863706694,21.917604296542887,0.4569122313433163,5.276541800759531,0.8195206863706694,43095239.67780703,0.32138253156691027,16422702.16969636,23124.857235341613,26.051459053748847,2033.3668756389145,824.4506379804585,347.37417466173923,68.30578480298836,18.272073966310057,34.369924522505734,24.82984544785401,0.9849879589388097,6.626272562911201,1.9287812660978945,24.82984544785401,0.9849879589388097,6.626272562911201,1.9287812660978945,8.742538619489627,7.103213304974565,0.1278302376959328,1.2656011563409018,0.24588582922342864,7.103213304974565,0.1278302376959328,1.2656011563409018,0.24588582922342864,7272.0,0.03681875043163332
45,KERNS,502.0576038888032,1512.1265471044278,7988666.143755095,1178163620.0203884,571184.2986912195,954040922.4754031,5340.0,9575.421015926251,5369.638187191156,227876943.16506165,0.3487602339477881,86132496.0067117,146150.28060401633,386.69409589130316,748.3009154860143,332.178747264894,218.74447619383596,94.93697157841511,117.96543658126905,240.95715786765308,167.86435337579258,7.905902020310564,49.63333624740283,15.553210495697558,167.86435337579258,7.905902020310564,49.63333624740283,15.553210495697558,53.626641364663044,39.09640688446208,1.3735605774490671,10.500329311047253,2.656309412780081,39.09640688446208,1.3735605774490671,10.500329311047253,2.656309412780081,165513467.90507376,0.2533877287026257,59865243.845270135,119682.6196133448,126.26641336785067,786.2170663381373,349.62566201099366,231.64692505786795,100.83977411800466,43.797119579424574,173.2034705982543,122.73468592398422,5.410659474063642,34.41236006898031,10.645598723864424,122.73468592398422,5.410659474063642,34.41236006898031,10.645598723864424,28.792687330635996,21.213284741703767,0.7699495204132305,5.292168848152889,1.5172698252987475,21.213284741703767,0.7699495204132305,5.292168848152889,1.5172698252987475,5340.0,0.0724146246987459
46,KING,392.4963056979975,2298.3681551690456,4984762.645561126,650350190.8717186,233933.54467493857,411187945.25569034,6069.0,3857.580170231612,5792.630384819394,33589909.43361507,0.21021007140524137,11145171.279602276,14201.275941097414,108.03789832235601,1550.2313250185703,484.19478320758446,187.46962416380788,32.63205768681491,43.84036509226738,17.185437155282308,12.904135070844491,0.4038218918332593,3.09191195913699,0.7855525812209729,12.904135070844491,0.4038218918332593,3.09191195913699,0.7855525812209729,11.988090705741765,9.346608727901268,0.18801499397707758,2.1102623757885373,0.343203801517476,9.346608727901268,0.18801499397707758,2.1102623757885373,0.343203801517476,22561433.42765422,0.14233695499236526,7744703.593218616,10465.672661339253,9.827308207138934,1574.090944230027,493.42991962139934,191.5577806060092,33.11731237850392,6.1721983331052055,11.938595225911358,9.137020021167789,0.27284625701342674,1.9916744971105078,0.537048948293797,9.137020021167789,0.27284625701342674,1.9916744971105078,0.537048948293797,3.8673539940984054,3.3317033834739944,0.03072674987348557,0.446539392492202,0.05838333773431161,3.3317033834739944,0.03072674987348557,0.446539392492202,0.05838333773431161,6069.0,0.01780159800994497
47,LAURELHURST,420.18246839167335,1948.3412782475546,4527395.7818838535,556027576.9877731,175274.07939647522,308168897.65781397,4633.0,2547.569858871951,4441.958106328818,51119706.061873995,0.3364122317868092,15525858.495166661,18424.792480973243,235.68666331450981,1142.4395633190613,465.28357602416173,207.29639491145772,33.611402730231205,99.71034126264253,34.050450517567036,24.238039025042823,1.0017548854977187,6.859535983718746,1.9510966639377354,24.238039025042823,1.0017548854977187,6.859535983718746,1.9510966639377354,21.839759773154782,16.97261424314598,0.2996735105698115,4.051267744919421,0.5161991673581647,16.97261424314598,0.2996735105698115,4.051267744919421,0.5161991673581647,25750618.432558607,0.16455152316132035,8575780.809333108,10544.492078818439,15.2638441976573,1199.2631197719065,488.96286911600725,216.9509533702002,36.36758638850689,6.796749600933703,20.60124872944118,14.752530216435352,0.631357292460687,3.971170116415523,1.2461484675122645,14.752530216435352,0.631357292460687,3.971170116415523,1.2461484675122645,4.771275258409652,4.01395866085379,0.04935070302367092,0.613273923191685,0.09468575936737837,4.01395866085379,0.04935070302367092,0.613273923191685,0.09468575936737837,4633.0,0.05087128498046834
48,LENTS,2396.3619159515774,6904.015994237322,13315476.742029108,1749355919.4171114,597946.1553965687,1195964765.027845,20483.0,14523.641643762809,19786.690491343168,47393288.4343341,0.31635033123410466,16056090.680632796,23354.417430711484,34.605829328820164,4981.91163189709,1318.6204463280394,490.671168178438,97.59629761729926,15.216450216450214,29.374110242883475,23.390750236062427,0.5198777523816752,4.44930264685442,1.0142136372046573,23.390750236062427,0.5198777523816752,4.44930264685442,1.0142136372046573,11.830906849477932,10.20398769718416,0.08711351551580894,1.3786616930882798,0.16115045493741945,10.20398769718416,0.08711351551580894,1.3786616930882798,0.16115045493741945,47028377.90042356,0.31538560064247406,15903772.934601048,23277.059566353615,32.44131094498179,4981.98378196924,1318.6925964001891,490.671168178438,97.59629761729926,15.072150072150068,29.139726476649706,23.216160149482352,0.5153564215014445,4.402630869076644,1.0056155393691593,23.216160149482352,0.5153564215014445,4.402630869076644,1.0056155393691593,11.668391394932478,10.080378086794546,0.08468259892129235,1.346407144747732,0.15692235825632275,10.080378086794546,0.08468259892129235,1.346407144747732,0.15692235825632275,20483.0,0.0016894902762691092
49,LINNTON,2259.248372093024,371.3079069767442,5345727.05860465,714112186.0465119,362923.53488372086,819506009.3023255,346.0576744186047,6406.760930232557,676.9004651162792,416764800.0,0.188927743255814,230048629.11627904,247335.4158139534,60.95729860465116,98.73488372093021,52.76651162790698,45.32093023255814,41.112558139534876,133.3730232558139,438.31166511627913,306.1985637209302,13.288873674418605,93.11088000000001,25.712441302325583,306.1985637209302,13.288873674418605,93.11088000000001,25.712441302325583,29.189754418604643,20.513547906976743,0.8571094325581393,6.164909023255814,1.654171869767442,20.513547906976743,0.8571094325581393,6.164909023255814,1.654171869767442,330706827.9069767,0.1499154865116279,175917680.3832558,214670.35534883718,2.093681302325581,120.42418604651164,65.06790697674418,56.32744186046513,51.47162790697674,78.01674418604652,356.72427906976753,251.22880744186048,10.485191441860465,74.76496744186048,20.244471069767442,251.22880744186048,10.485191441860465,74.76496744186048,20.244471069767442,19.65406883720931,13.73651497674418,0.6075367813953487,4.129287069767442,1.1807364837209302,13.73651497674418,0.6075367813953487,4.129287069767442,1.1807364837209302,348.0,0.17516465116279067
50,LLOYD DISTRICT,290.42012514454893,319.51924755856135,6508102.919056846,1090319206.5218048,494115.6554898317,958861428.4647845,1142.0,6236.126219205785,2303.4076412644017,198104224.91932505,0.10073023005830394,74758051.5728896,115332.07709951627,106.83417864520582,123.55279108065075,58.45036598877514,55.60936222898971,38.213221912102156,43.69350634804353,159.86010331963018,112.44412708220067,5.009746693692523,32.54346333428186,9.862842066737704,112.44412708220067,5.009746693692523,32.54346333428186,9.862842066737704,32.63225276792255,23.84621129231272,0.85276993120077,6.260487307000708,1.6727877242612113,23.84621129231272,0.85276993120077,6.260487307000708,1.6727877242612113,145801815.40089244,0.07425633243465783,50184371.33683923,92420.72198414957,50.04730010655753,130.28085445816103,61.80034933916171,59.4006066513692,41.94827298100732,26.089164128861952,120.74153527266013,86.371258002894,3.57058625028607,23.7752829411088,7.024024426066634,86.371258002894,3.57058625028607,23.7752829411088,7.024024426066634,21.57010748618082,16.192161484449258,0.507498975567449,3.873578763251578,0.9968649014040164,16.192161484449258,0.507498975567449,3.873578763251578,0.9968649014040164,1142.0,0.09355006886620475
51,MAPLEWOOD-MULTNOMAH COUNTY,394.94395113452333,1081.7436562851503,2328321.102307441,304585849.6016083,79564.99239173719,166747359.71571872,2557.0,1731.872373700709,2437.9715974996075,32546191.931467984,0.20256553275541364,8522622.374224568,7738.017296672653,154.02948814258326,608.5935054610575,270.10307143029854,119.67812132096985,22.449208227760604,60.91974984506356,17.564656653333554,13.23771056436336,0.3673077555477992,3.253981285140091,0.7056186827721215,13.23771056436336,0.3673077555477992,3.253981285140091,0.7056186827721215,14.138960796574803,11.026892363223514,0.19000346966814566,2.5916055925443287,0.3304588657654211,11.026892363223514,0.19000346966814566,2.5916055925443287,0.3304588657654211,17394979.436510775,0.1014727922548724,4385119.2408232065,3746.101444055184,20.72437555926218,642.9729940457702,285.2998482563116,125.79851587522509,22.47915544294464,5.193142664898564,10.40823768989711,7.97773167247252,0.21711760459376067,1.787779968294269,0.42561394404424097,7.97773167247252,0.21711760459376067,1.787779968294269,0.42561394404424097,3.9459740573708113,3.264196216316074,0.04444177586699003,0.5522509566233341,0.08508485090410763,3.264196216316074,0.04444177586699003,0.5522509566233341,0.08508485090410763,2557.0,0.06023836063456522
52,MARKHAM,381.6946363407789,993.3717594134155,2026890.755310315,248791219.97050768,71615.179218114,130992051.15747127,2248.0,1078.5136799472673,2138.8869071807662,25974638.55463213,0.1329226601130765,7339717.610250277,7156.744952669597,163.27489222204855,595.4708726054487,225.39728725103114,88.75103868657283,16.47153448357876,67.28102638678416,12.356006068593404,9.091771869377606,0.2917659540803359,2.416539129881691,0.5559299814171258,9.091771869377606,0.2917659540803359,2.416539129881691,0.5559299814171258,13.873333852470488,10.719788175322954,0.18943002342844717,2.6434296022778394,0.32069413978268113,10.719788175322954,0.18943002342844717,2.6434296022778394,0.32069413978268113,8117605.213520255,0.04789683080872809,2762547.943087994,2211.2924468424876,6.750609312557334,638.8079017647818,242.94791820980308,94.6012490061635,14.739207784882815,2.2754826477843397,4.888964183395966,3.682739248713958,0.11804802185815146,0.856621508663536,0.23155667489348114,3.682739248713958,0.11804802185815146,0.856621508663536,0.23155667489348114,1.906526976472747,1.5948498598693908,0.02179533605604899,0.2481822015480065,0.041697748327296696,1.5948498598693908,0.02179533605604899,0.2481822015480065,0.041697748327296696,2248.0,0.07263117981407853
53,MARSHALL PARK,250.67173050559057,515.597676938851,1157770.0866169073,143927463.05576944,40122.51616175132,75080005.52624588,1182.0,579.3991330418697,1124.7747008290141,15999807.565795485,0.056538590787832355,4500512.618807199,4132.15249030692,94.85158551901579,307.9200173122804,115.69135731810341,45.16542453833975,8.697354581257306,38.123523188870124,5.565840509847436,4.0999581559474665,0.12655218128199122,1.1006324482083534,0.23869789735650446,4.0999581559474665,0.12655218128199122,1.1006324482083534,0.23869789735650446,7.872903520162702,6.094838537155047,0.1036997303988094,1.5004711313392782,0.17389920992687832,6.094838537155047,0.1036997303988094,1.5004711313392782,0.17389920992687832,4850822.524310736,0.017258479439186607,1661887.3167489492,1115.0871407553104,3.5677956284533336,332.75413687034927,125.68621171340753,48.402836429196554,7.257164890382049,1.4973270355156192,1.8977884133484215,1.420573483616437,0.046882572016136714,0.338150467091059,0.09218307535373617,1.420573483616437,0.046882572016136714,0.338150467091059,0.09218307535373617,0.9368365551076748,0.7987193913645638,0.007814038539586586,0.11574809797738303,0.014554193755365324,0.7987193913645638,0.007814038539586586,0.11574809797738303,0.014554193755365324,1182.0,0.08024668825635853
54,MILL PARK,631.1654099190267,2401.7832235445376,5562019.139996712,772890280.9889184,276387.40068557305,498340975.5381065,8650.0,7305.35727925132,8320.897366461468,22985667.41217981,0.09086343887798737,6728276.617638918,12275.01644423156,24.600511051840066,1647.9317022311654,461.91792484666075,218.47436274354763,63.24845882880735,10.210774894356877,21.730521519637843,17.044739961845536,0.4269187716787122,3.4236889310682272,0.8351459621838321,17.044739961845536,0.4269187716787122,3.4236889310682272,0.8351459621838321,6.661126326828706,5.696384265598942,0.05083003366902508,0.8207993984857839,0.09311814552665693,5.696384265598942,0.05083003366902508,0.8207993984857839,0.09311814552665693,22985667.41217981,0.09086343887798737,6728276.617638918,12275.01644423156,24.600511051840066,1647.9317022311654,461.91792484666075,218.47436274354763,63.24845882880735,10.210774894356877,21.730521519637843,17.044739961845536,0.4269187716787122,3.4236889310682272,0.8351459621838321,17.044739961845536,0.4269187716787122,3.4236889310682272,0.8351459621838321,6.661126326828706,5.696384265598942,0.05083003366902508,0.8207993984857839,0.09311814552665693,5.696384265598942,0.05083003366902508,0.8207993984857839,0.09311814552665693,8650.0,0.00284398971697573
55,MONTAVILLA,1387.687494469825,6537.23592129762,11536728.595298745,1493640336.3961356,519099.116410433,1008383761.0403153,16042.0,12405.59832842766,15514.698449909722,61716133.463977545,0.5146233796547294,20544363.05209701,30569.66395980692,126.08944082734621,4488.984398415524,1354.0863955490072,537.0088668091628,102.40670540217938,54.74955512174485,49.74684046405603,37.79811325964875,1.125684993767096,8.631194620056911,2.1917980458323223,37.79811325964875,1.125684993767096,8.631194620056911,2.1917980458323223,19.036613733609133,15.451284936736654,0.23303818659889486,2.927034977376255,0.42527654282748806,15.451284936736654,0.23303818659889486,2.927034977376255,0.42527654282748806,53434725.59045613,0.44342921471851166,17879271.017212782,27583.44701262206,35.917848550048305,4510.629977539188,1362.583123041753,541.6574795347359,103.1308567909222,19.23448439102122,43.084543289078276,33.15342254497587,0.9286311412716581,7.189504361837138,1.8129755287399072,33.15342254497587,0.9286311412716581,7.189504361837138,1.8129755287399072,11.823422531246297,10.036853097679032,0.11124076364029094,1.4638471533549882,0.2114796657339401,10.036853097679032,0.11124076364029094,1.4638471533549882,0.2114796657339401,16042.0,0.007859957662844173
56,MT. SCOTT-ARLETA,549.8173683385315,3056.1782838291138,4453227.9942971235,548361890.7150505,182526.686459744,326566708.9906755,7397.0,3499.787745942624,7045.904947841246,13143061.899162874,0.15711644626306487,4199387.032795818,6354.141039667157,7.897902105362107,2199.393527199821,607.620458533748,214.61079665856985,31.190090766216887,3.3634106707592304,6.665524641503809,5.269897111168035,0.1271079164152669,1.0193850539109994,0.24914500295326594,5.269897111168035,0.1271079164152669,1.0193850539109994,0.24914500295326594,3.79960347405304,3.3037150227518164,0.02762965605638252,0.4157327662383292,0.05252784347780325,3.3037150227518164,0.02762965605638252,0.4157327662383292,0.05252784347780325,13127538.004426029,0.1569024241578017,4194467.232795818,6348.498934404,7.693624000098948,2199.456685094558,607.641511165327,214.61079665856985,31.190090766216887,3.2792001444434407,6.654749588872229,5.262175742746983,0.12683944273105635,1.0171044118057362,0.24864049453221332,5.262175742746983,0.12683944273105635,1.0171044118057362,0.24864049453221332,3.7827600003688295,3.2910563174886582,0.027352193951119368,0.4123061872909608,0.05204708768832956,3.2910563174886582,0.027352193951119368,0.4123061872909608,0.05204708768832956,7397.0,0.0010677169265056248
57,MT. TABOR,1024.9507758855636,4152.015901709263,9070598.137726836,1193120102.5145655,362996.97005639406,714095562.4649056,10162.0,7358.894074214297,9696.235530252558,92208430.86319728,0.5382910619179548,28862432.19210744,35322.25165493448,363.2397605465996,2603.1928904106676,933.7927098513127,395.90542076784385,73.21906466442705,145.90581601501142,82.91960049650194,59.04163984503544,2.502772477609474,16.46128671734656,4.913899913027396,59.04163984503544,2.502772477609474,16.46128671734656,4.913899913027396,36.42821602071256,28.288893308101834,0.5444002067011752,6.621574336222505,0.9733985203619786,28.288893308101834,0.5444002067011752,6.621574336222505,0.9733985203619786,58175574.777994566,0.33686247865678076,18908563.879021227,25834.429733330595,47.840815153316164,2685.4126854599886,966.637136958807,410.01093987497563,72.65082325228319,17.304316163207407,61.850019851360734,44.35183529376813,1.8815079913382051,11.896875128301582,3.7197962352373755,44.35183529376813,1.8815079913382051,11.896875128301582,3.7197962352373755,12.18322808385856,9.883447936506625,0.18275818689559223,1.7612063858394547,0.3558135703592292,9.883447936506625,0.18275818689559223,1.7612063858394547,0.3558135703592292,10162.0,0.03574490853637075
58,MULTNOMAH,914.7750355750725,2665.2704825512637,6500432.326717191,887007847.5214502,274380.1993778178,544673558.413455,7312.0,3797.7730150318557,7054.601938285801,105955273.11852922,0.4531853161066929,31398943.068587266,38002.89566459492,487.3619700052546,1453.2638583236267,655.7114710282267,317.2204716312031,73.2303603896688,165.84432117853927,39.86576990946621,29.30297470947368,0.9666763857750285,7.739107031448464,1.856956098632953,29.30297470947368,0.9666763857750285,7.739107031448464,1.856956098632953,48.7232298237301,37.017324893868484,0.8825008372918002,9.196254521793941,1.627074562946707,37.017324893868484,0.8825008372918002,9.196254521793941,1.627074562946707,59243279.97193953,0.24699471765687642,17247303.399381217,24062.194731027834,74.31849433124279,1543.2258538718795,695.0225537643387,335.5592354925285,72.68623072604665,18.776608696471172,20.403340956961387,15.311609354261844,0.4871155340906436,3.6533472187313287,0.951276892089519,15.311609354261844,0.4871155340906436,3.6533472187313287,0.951276892089519,15.204434349882993,12.005623088809866,0.27402233109637325,2.3893921954625372,0.5353974762445652,12.005623088809866,0.27402233109637325,2.3893921954625372,0.5353974762445652,7312.0,0.06665234819546699
59,Maywood Park,165.31034482758622,365.46551724137936,635249.5689655172,75282412.06896552,25306.258620689656,44552110.344827585,752.0,425.4310344827586,717.155172413793,2749645.8620689665,0.02959735862068965,1057207.4655172413,1422.9655172413793,1.530498275862069,257.6896551724138,75.36206896551724,27.551724137931032,4.051724137931035,0.810344827586207,3.912012586206896,2.6994693103448273,0.13825293103448277,0.8003824482758621,0.2739111379310344,2.6994693103448273,0.13825293103448277,0.8003824482758621,0.2739111379310344,0.4381064482758621,0.3755056896551725,0.0033826548275862076,0.05305838103448277,0.006159973965517241,0.3755056896551725,0.0033826548275862076,0.05305838103448277,0.006159973965517241,2567974.6551724137,0.027641834482758622,961432.8103448276,1337.0689655172414,0.5435233965517241,256.87931034482756,76.17241379310344,27.551724137931032,4.051724137931035,0.810344827586207,3.465374827586207,2.415362413793104,0.11883220689655173,0.6957256034482758,0.2354513620689655,2.415362413793104,0.11883220689655173,0.6957256034482758,0.2354513620689655,0.36719479310344827,0.3215091724137931,0.0023886696551724132,0.03877840344827586,0.004518644827586207,0.3215091724137931,0.0023886696551724132,0.03877840344827586,0.004518644827586207,752.0,0.0020352370689655174
60,NORTH TABOR,403.76031337107594,1871.7235815579343,6611213.953214908,1207152986.425152,441614.66608644027,1268349495.5079274,5408.0,12909.997303896447,7993.215715998844,195314681.0759184,0.4006280870331497,93569575.87219091,93393.58304332197,239.9141529758704,1147.6529741182999,424.5189477466833,188.21298009720553,34.96241401230531,76.37626558344044,239.35086211739954,171.765138972227,6.900959771864583,47.1088903257423,13.576210760508351,171.765138972227,6.900959771864583,47.1088903257423,13.576210760508351,87.94059433996595,64.16051857771926,2.2959716465900146,17.007403320028477,4.476827353462658,64.16051857771926,2.2959716465900146,17.007403320028477,4.476827353462658,149589419.2538956,0.287106492697813,67774477.7744389,77357.27441702383,45.67377682245339,1187.5909131505898,442.66655075389855,195.03748716395538,37.09771742482768,9.330913064661962,181.33291722292492,132.7137091237463,4.85056587171028,34.2269974440496,9.541383913663584,132.7137091237463,4.85056587171028,34.2269974440496,9.541383913663584,58.97170548494379,43.63016916437054,1.5162040630054316,10.838346318748936,2.9870088044083283,43.63016916437054,1.5162040630054316,10.838346318748936,2.9870088044083283,5408.0,0.044362824144946446
61,NORTHWEST DISTRICT,1135.1506740315003,2274.2466667626404,19121041.722326975,3016970221.4439,1369242.8797117732,2427819958.037441,12760.293676266749,18248.302565173213,13649.454157370521,688230260.418456,0.7164161647210388,261389331.1615377,401934.1190530372,1472.0759446788932,921.085277740722,503.32332261565494,396.8138769761951,195.52526470363512,257.49892472643234,564.5344476806005,397.15226609267296,17.43405881715063,115.8014072742497,34.14700729774704,397.15226609267296,17.43405881715063,115.8014072742497,34.14700729774704,251.97266646174123,181.85080143650214,6.94432813203615,49.60301354310286,13.574386569606814,181.85080143650214,6.94432813203615,49.60301354310286,13.574386569606814,498874496.08915323,0.5104988038932077,184030061.26092336,326934.18407912133,661.2772717118082,995.4105141462412,539.9309993440222,423.25745108411036,208.0197615589004,107.62794062936477,433.42622769960747,308.8053248499988,12.85252342364185,86.612287347357,25.15576516950528,308.8053248499988,12.85252342364185,86.612287347357,25.15576516950528,161.79743456223756,118.68783451357605,4.317449362133842,30.309491661856164,8.482459128103903,118.68783451357605,4.317449362133842,30.309491661856164,8.482459128103903,12758.0,0.11538453869563357
62,NORTHWEST DISTRICT/NORTHWEST INDUSTRIAL,58.65123551886387,9.974687158318899,141375.46149068172,18902461.92213664,9577.2419194339,21585894.83408887,9.949767441860466,168.73012788854902,18.71523827074043,10905125.30375066,0.005040296345655353,6003763.743006671,6467.858090639934,1.7219329962284549,2.7077408813376085,1.4438904654848341,1.2270322731237484,1.0917819629233776,3.50424157544933,11.453431508986599,8.002031911448544,0.34718104794899207,2.432407723190703,0.6717875482991192,8.002031911448544,0.34718104794899207,2.432407723190703,0.6717875482991192,0.7747705691716116,0.545233038980823,0.022602856747625893,0.16332491458126025,0.04360934025725132,0.545233038980823,0.022602856747625893,0.16332491458126025,0.04360934025725132,8641053.334807554,0.003984580541284291,4588024.694211477,5609.394283959263,0.06835501264143294,3.2866320225064194,1.7704821926559295,1.5164377940760945,1.3618019877394072,2.0393331613410486,9.317311478027987,6.5626512080001,0.27380140662661706,1.952162956547378,0.528673986216047,6.5626512080001,0.27380140662661706,1.952162956547378,0.528673986216047,0.5156225118244696,0.36089886037912017,0.015846825862725587,0.10808702583569824,0.030789938134375118,0.36089886037912017,0.015846825862725587,0.10808702583569824,0.030789938134375118,10.0,0.1721932996228455
63,NORTHWEST HEIGHTS,2606.5178150395845,1992.347713100762,7238342.078272174,1026691124.6533163,251262.5469960917,528681839.2532234,5651.714554157574,2376.9813418841095,5462.688120111506,180019367.3842805,0.28860693503067253,48181286.258376986,42167.8845443125,877.0353516279963,1132.77908819763,413.9175982936442,122.20569943032345,23.811756761767455,299.6335704173972,37.784896327846866,27.444523410994275,0.9031445643816146,7.729822324426589,1.7074371430001323,27.444523410994275,0.9031445643816146,7.729822324426589,1.7074371430001323,70.04691792476721,53.18893603814361,1.1288212796397232,13.719213211571136,2.009952676403294,53.18893603814361,1.1288212796397232,13.719213211571136,2.009952676403294,30999286.94046003,0.04968148220055521,10060215.078867132,5610.615479096281,46.558348495271034,1332.1957505834125,483.91222383743184,140.39602543472478,18.46464226763345,17.379070977560147,4.414127286508827,3.3774694788361908,0.09362385301761308,0.762185230155848,0.18085094474188157,3.3774694788361908,0.09362385301761308,0.762185230155848,0.18085094474188157,5.774887560607109,4.721701899435606,0.06142467899058553,0.8830552361299077,0.10870696000505811,4.721701899435606,0.06142467899058553,0.8830552361299077,0.10870696000505811,5722.0,0.15327426627542753
64,NORTHWEST INDUSTRIAL,45.4446511627907,7.468837209302326,107528.99255813954,14364325.581395349,7300.186046511628,16484316.279069768,6.96093023255814,128.87162790697676,13.615813953488372,8383200.0,0.0038002706976744192,4627414.953488372,4975.137674418605,1.226152558139535,1.9860465116279071,1.0613953488372094,0.9116279069767442,0.8269767441860465,2.682790697674419,8.816613953488373,6.159166511627907,0.2673049302325582,1.8729200000000001,0.5172042790697675,6.159166511627907,0.2673049302325582,1.8729200000000001,0.5172042790697675,0.5871502325581396,0.4126288372093024,0.017240706976744187,0.12400679069767442,0.03327357209302326,0.4126288372093024,0.017240706976744187,0.12400679069767442,0.03327357209302326,6652148.837209303,0.003015541395348837,3538574.0306976745,4318.081860465117,0.042114279069767446,2.422325581395349,1.3088372093023257,1.1330232558139535,1.0353488372093023,1.5693023255813954,7.175488372093024,5.053453023255814,0.21090902325581398,1.503893023255814,0.40721637209302325,5.053453023255814,0.21090902325581398,1.503893023255814,0.40721637209302325,0.39534046511627907,0.2763092093023256,0.012220567441860467,0.08306037209302325,0.023750446511627908,0.2763092093023256,0.012220567441860467,0.08306037209302325,0.023750446511627908,7.0,0.1751646511627907
65,OLD TOWN/ CHINATOWN,193.13620671566633,169.28011185830104,7814296.252915413,1319027333.8206923,686290.8541064459,980186323.1944011,3922.0,6865.587599080576,4244.320349902488,540421312.7701654,0.2156076794349718,190034747.67887294,323754.09674262936,1420.90573722413,12.98498623937309,14.253312812201617,27.917268624181045,32.11164087925302,82.01290330329228,408.77725725925615,279.19325799930266,14.208736628718821,87.27530306866753,28.09979212150681,279.19325799930266,14.208736628718821,87.27530306866753,28.09979212150681,205.9520646809516,142.77933390176216,6.694102939823443,43.25969489724657,13.218740654678028,142.77933390176216,6.694102939823443,43.25969489724657,13.218740654678028,323434714.034709,0.1282424210303214,110464828.84385565,225486.97029799322,662.6022089637123,16.165118691809642,18.249827881774827,35.966528348021825,42.074813760838865,56.82382317585589,293.6313556861538,202.7608537627393,9.914575152998886,61.34925935823306,19.606255056337144,202.7608537627393,9.914575152998886,61.34925935823306,19.606255056337144,119.42917696985732,83.6654002586807,3.8147755211658616,24.41123024928795,7.537588962594267,83.6654002586807,3.8147755211658616,24.41123024928795,7.537588962594267,3922.0,0.3622911109699465
