id,name,acres,buildingcount,buildingsquarefeet,buildingcost,buildingweight,contentcost,permanentresidents,dayoccupants,nightoccupants,buildingloss_wet,contentloss_wet,debris_wet,displacedpopulation_wet,buildings_nodamage_wet,buildings_slightdamage_wet,buildings_moderatedamage_wet,buildings_extensivedamage_wet,buildings_completedamage_wet,casualtiestotal_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel3_day_wet,fatalitiestotal_day_wet,casualtiestotal_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel3_night_wet,fatalitiestotal_night_wet,buildingloss_dry,contentloss_dry,debris_dry,displacedpopulation_dry,buildings_nodamage_dry,buildings_slightdamage_dry,buildings_moderatedamage_dry,buildings_extensivedamage_dry,buildings_completedamage_dry,casualtiestotal_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel3_day_dry,fatalitiestotal_day_dry,casualtiestotal_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel3_night_dry,fatalitiestotal_night_dry,injuriestotal_day_wet,injuriestotal_night_wet,injuriestotal_day_dry,injuriestotal_night_dry,total_population,displaced_percap_wet,displaced_percap_dry
0,ALAMEDA,395.2337954491987,2252.86266342641,4813193.665930094,583042670.336362,168006.02279744262,309236571.5138757,5214.0,2838.0639856478065,4964.732236433348,35125209.55624744,10720142.440013727,10035.620168880481,163.46085333765328,1441.614967637849,511.37554296428607,201.57811283957668,26.888284511303926,71.40575547339442,28.990513765003232,20.74738197404444,5.753506350249341,0.8430052781154163,1.6465635444182012,15.131460350016788,11.92249504316224,2.730758591401405,0.17959584954143226,0.29860474687585653,17373000.357165392,5933480.62844699,4949.732194234331,6.613107939606991,1488.0133216500178,526.5947176121741,207.68078443596195,27.68089814766756,2.8929415805876966,17.94150556455968,12.996017896377248,3.372712183815202,0.5283885134488951,1.0443516033084566,3.307856398086144,2.885870194201691,0.36131153653561937,0.02107395281878183,0.03960059464461078,27.343893602409203,14.832849484105076,16.897118593641352,3.2682556835560943,5214.0,0.03135037463322848,0.0012683367739944364
1,ARBOR LODGE,535.9331040699535,3056.956846642866,4598939.367829873,558264001.3447965,181702.86807027875,327816772.8697137,6153.0,3065.604378893628,5875.07541272317,31343960.951078814,9647934.547535356,10714.385025891479,155.9115673004278,1863.3201044046627,742.7487814617582,318.7387005741461,52.35725998166202,79.79200022063505,11.776904967809132,9.114846613739006,2.069813002293481,0.20589264682878416,0.3863420860911759,16.428936812100115,12.919070596598257,2.906162615494618,0.22024787976265414,0.38345106580041727,19233762.953526158,6363087.361978669,7019.899434640646,15.831188651812727,1901.3362698177798,762.0504112896527,329.0789898376496,55.04492754198372,9.446248155798653,6.6582267021087045,5.27588335793073,1.0332121562169359,0.11826817937913092,0.23085221691218616,5.627651254186357,4.703174127815234,0.7288627299439461,0.06685367400310219,0.12876453584484843,11.390552262861274,16.045481091855542,6.427363693526804,5.498890531762283,6153.0,0.02533911381446901,0.0025729219326853124
2,ARDENWALD-JOHNSON CREEK,93.95369629787261,217.94202008787533,493910.6729699123,64130873.23888657,19771.43620155058,47222200.26522388,490.0,289.25832789106664,475.6507410043612,7088838.432398895,3099131.2189266956,2904.767216926713,25.280997888155916,129.92713885158796,50.44230096591062,21.37502965729618,4.412975505315485,11.784575107765036,3.386739405443572,2.5383092660155517,0.6464219004672604,0.07035290633602144,0.1316583053654635,2.4508885428748703,1.8981573770638829,0.4591549029001778,0.03441799003205027,0.05915666562664338,4158935.656736874,2055138.7651851473,2040.2926137637573,1.3290651077813407,136.73165752284322,53.080283014175976,22.484457130836986,4.412975505315485,1.232646914703578,2.19487370211111,1.6722047340708728,0.3961651698769926,0.04379692381625602,0.0827054592991013,0.5908575655513892,0.48360095129028596,0.08470150752744983,0.007793214074451839,0.014761573632441941,3.2550840728188333,2.3917302699961107,2.112166827764121,0.5760956728921878,490.0,0.05159387324113452,0.002712377770982328
3,ARGAY,786.5677618069817,1723.4794661190954,5228018.281314169,690892322.7926079,223754.2325462012,426616974.9486652,6006.0,3417.9958932238205,5865.167351129362,86064662.587269,31353417.416837797,41736.81981519507,202.15955896303893,1055.699178644764,374.55082135523617,180.8973305954826,56.319815195071875,56.012320328542096,56.053702051334696,39.8078103798768,11.473439136960991,1.6242351507392196,3.148164223819302,29.324330225872693,22.167891045174535,5.419387072689939,0.5989011692772075,1.1381512975154011,60600087.10472281,20155965.52823409,32506.936344969177,88.20658432238191,1072.3162217659135,380.8213552361395,186.23716632443535,58.49794661190968,25.60677618069815,38.03739761601643,27.35738822381931,7.535494247843945,1.0690947221971256,2.0754302924024626,17.2908309486653,13.39074852156058,2.925817706365503,0.332733771700205,0.6415244059342916,52.905484667576985,28.18617928714167,35.961977193860356,16.649299999626287,6006.0,0.03365960022694621,0.014686410976087565
4,ARLINGTON HEIGHTS,385.51711309523813,315.3645833333334,1173879.0141369046,180582265.625,60815.80729166668,113982414.43452382,865.0,862.4255952380951,827.6711309523811,71692023.80952379,21701240.99702381,28716.197916666664,264.3347321428571,107.48139880952382,61.1421130952381,41.83407738095238,21.882440476190478,83.02455357142857,43.01045163690476,30.27796056547619,8.923787946428572,1.2868612723214286,2.5219190848214286,26.872924107142865,19.58272470238095,5.433088169642857,0.6394950148809524,1.2176355282738096,46464916.66666667,13853565.825892856,21377.857142857145,116.23759300595233,131.93824404761904,75.94494047619048,51.488095238095234,25.744047619047617,30.249255952380953,32.24873177083333,22.642340401785713,6.630701264880955,1.0014949404761904,1.9741372395833339,14.847815104166667,10.681977678571428,2.957347470238095,0.40871250000000003,0.7997903273809523,40.48860978422619,25.65530788690476,30.274536607142863,14.048037648809524,865.0,0.3055892857142857,0.1343787202380952
5,ARNOLD CREEK,958.4446874253706,1393.8613395368245,3782991.845950993,496783298.0186069,136513.15431862255,264715644.98308456,3339.0,2146.0209744703247,3183.1724051897554,59121755.872785404,16114642.319237381,16102.587950712605,291.1933677429072,827.7857471720612,302.1908191509145,119.09434013321334,25.22210916666925,119.56832391396644,25.205104571771678,18.396007796200017,4.945651150732201,0.6375642822971643,1.2258743257330649,24.42875330814882,18.86200965554222,4.657926671183803,0.33574119138995645,0.5729987801221089,20056057.439214386,6010046.79701076,5726.376137601027,20.0263319318384,899.9224311405416,333.08498488533405,130.70923731994023,22.016522489897135,8.128163701111466,11.54965546925127,8.628660010620331,2.0563188347021244,0.2915118126102367,0.5731664376583634,3.6634113856917816,3.032705945149892,0.5157926203899234,0.04011880197870644,0.07479421795900273,23.979223229229394,23.85567751811598,10.976490657932693,3.588617367518521,3339.0,0.08720975374151159,0.00599770348362935
6,ASHCREEK,817.2438526862446,2282.528236291982,4816574.087312907,598194879.3263303,167073.8288507413,312100980.62057585,5440.0,2151.358022349482,5177.787082094558,58442922.075303674,16030272.085640319,15754.501032783304,344.24403718526634,1333.6704913319043,547.6043101781162,224.07941252440378,41.124898984623144,136.0491232729345,18.606161167414992,13.814713774562401,3.622863111671392,0.4058164292819771,0.7627768763186364,30.06969958955791,23.29790183365561,5.639468584746014,0.41607251939416773,0.7163126653104765,23456099.58817265,7086067.348862883,6192.230019662945,26.708844580440584,1413.5161982419588,583.2337993995573,238.23759996140225,38.999051299466494,8.541587389597925,7.922371256624666,5.863573272737717,1.43988346683588,0.20872705547256407,0.41018993432265966,5.967648513467758,4.9337652603710715,0.8203561835571912,0.07322149913442023,0.1403112970329654,17.843393315515776,29.353442937795794,7.512183795046159,5.827342943062685,5440.0,0.06328015389435043,0.004909714077286872
7,BEAUMONT-WILSHIRE,454.325481113061,2682.7273583228525,4534218.6850015735,549962216.177365,170504.66875499705,299401149.80677295,5185.0,2627.054421987053,4934.789654507167,14113347.98172238,4613523.0749665145,4300.4523995879,23.27893467717339,1895.921976790684,556.3015522123453,196.69263668696385,23.273431901068662,10.537760731792542,6.232760354067622,4.961570087771933,0.9647303888216889,0.10441062784932915,0.20204733359880922,4.09047784922237,3.4312530340367786,0.563337752230458,0.034921985676908046,0.060968435968695105,12071692.22370276,4080603.062136386,3690.904797927324,4.41971611194427,1903.6466191382065,557.1116212096337,197.22844408087656,23.273431901068662,1.4672419930688614,5.603834980310656,4.484784161519173,0.8383876451079683,0.09489333946370315,0.18576703556041363,2.6750734651404318,2.347863107481056,0.28068343788513744,0.016169739517100292,0.030356971906968174,6.030711104442944,4.029512771944144,5.41806514609084,2.6447162848832964,5185.0,0.0044896691759254365,0.0008524042645987021
8,BOISE,255.55472360634323,1105.8220299745467,3747090.900789262,574975460.7187788,238873.67186557766,434847571.15154994,3298.0,3528.3555886684644,3324.1946867598567,63563589.183694854,25738677.824596833,32524.417283965944,148.55423954930637,657.5387154206304,245.39792308601204,115.07276418344482,33.318499365262326,54.494127919197574,65.07395891356117,45.016542539159815,13.463692205332217,2.2170042859600163,4.376656080128525,20.199980859064762,14.774571790820575,3.9650309364307983,0.500181790739829,0.9601910083258308,39863967.050989166,16468634.727063585,22815.684354625584,10.570309419444635,683.2790131904613,255.89404219394441,119.97472345885949,34.98714439502177,11.687106736260075,47.62054489364001,33.33276892501278,9.559983978982578,1.5871502381573142,3.1405538978749017,6.602784432021729,5.07492689085252,1.0921474005517116,0.14685853677254176,0.2888558946677049,60.697239030452074,19.239784517991204,44.479903142152665,6.3139328281767675,3298.0,0.04504373546067507,0.0032050665310626547
9,BRENTWOOD/ DARLINGTON,1147.9910710749045,5301.8230778972,7833956.626265364,948732415.843189,304501.02555743774,593112342.7351117,12957.0,7509.629766119486,12378.536095947728,53314783.94941711,18965478.3133739,21561.867269758546,53.12336096954145,3776.7334378134565,1026.97896791545,388.1478702450889,82.14674077003401,27.816061153176307,32.649058187031166,25.898309823703276,5.544215284879258,0.43492928395988945,0.771625439286966,9.933389306205274,8.395475021081037,1.341896887100225,0.07287186703316902,0.12313914076635676,49343087.83018946,17263598.857404534,20340.735030967586,26.685355032872714,3784.1497946907793,1029.1276668002083,389.3127103434382,82.14674077003401,17.086165292745125,30.060234852223715,23.972838089959872,5.00428472337817,0.38982879112277863,0.6933381647750622,7.910606244334115,6.847421827646613,0.9369736072853447,0.046245014518127035,0.0799607240956342,31.877454392542425,9.810243775214424,29.36695160446082,7.830640449450086,12957.0,0.004099973834185495,0.0020595319157885863
10,BRIDGETON,2372.0628150445914,490.26754556029476,8074788.561457929,1165102268.321055,516104.4203179527,1309590635.9053895,725.0,9590.015509887553,1423.5750290810392,499350426.52190775,271766745.0465297,248143.97053121362,205.20086273749513,105.69988367584337,77.02597906165182,71.68476153547887,60.72120977122917,175.13571151609156,410.22518417991466,291.75979061651805,85.21490887941061,11.366110895696009,21.884654905001945,51.96751647925552,37.19989336952308,10.686230127956572,1.3945441062427297,2.6870625242341992,294253295.8511051,154416154.10042652,167620.61845676618,36.87239240015509,138.3094222566887,100.9208995734781,92.48739821636293,77.5882124854595,80.96161302830556,228.48041876696394,165.79898216362935,45.685401318340446,5.82917991469562,11.166799146956183,24.019680108569208,17.42285478867778,4.7222547499030645,0.6371538386971694,1.2374335982939124,388.3408103916246,49.28066760372238,217.31356339666544,22.78226337727801,725.0,0.2830356727413726,0.05085847227607599
11,BRIDLEMILE,654.7610171520485,1490.6970264393738,4266436.922134349,566189285.7475791,158214.0025961809,302629297.15569454,4128.0,1782.1994489756325,3929.737100318887,80484288.14253607,22607885.39866265,26010.76472135105,342.7148397637151,790.1331749003291,367.1895005584399,179.48263601992127,40.16333175507786,113.72838320560591,26.365819388675547,18.87981325759373,5.351254452864625,0.7274741147489455,1.4072706602602383,31.835903622702865,24.297308231618207,6.02742498063167,0.5367639587726203,0.9743801650805323,41973241.12373175,12132377.28329924,15522.062384932917,53.92554948176938,849.3246639421942,398.24133630603205,193.59388985200997,39.061339185211544,10.47579715392593,15.876515126677422,11.145566455151286,3.1927246326535235,0.5166452847700892,1.0215821973407757,9.579562961483427,7.5015267357037265,1.5478934154690762,0.17953688222288264,0.3506075150412679,24.9585418252073,30.861497171022503,14.854936372574898,9.228957033395686,4128.0,0.08302200575671392,0.013063359855079792
12,BRIDLEMILE/SOUTHWEST HILLS,129.92140841521194,268.238303026557,781728.0212496107,101443872.72223714,26028.620294406424,53077095.797386386,647.0,368.04856493511124,616.3117952753284,12492436.693942368,3238714.9884735984,3051.6533224135433,52.87694636187932,140.88802381116525,65.2059299691187,32.42706285377386,7.759474185948655,21.957812206550447,3.5514208039477655,2.7600611890486704,0.637287242542964,0.054138049893852985,0.09993301779062055,4.651887521484965,3.596877815879499,0.8741112308893766,0.06608835631877863,0.11480659286497101,4900862.790537345,1281176.4154187753,1122.6062088279134,4.3957160955251835,154.69787919922592,71.32486692991442,34.29611927453922,6.523358287193652,1.3960793356837033,1.619783597230906,1.301387548229734,0.251923444276976,0.022649092120396636,0.04382392685721622,0.9468567711812629,0.7738115768359393,0.13487830476674995,0.012988670958746491,0.025179388253935044,3.4514864814854884,4.537077403087655,1.5759600846271065,0.9216785525614357,647.0,0.08172634677261101,0.006793997056453143
13,BROOKLYN ACTION CORPS,325.91775726143777,1383.432061021469,3310910.3514325004,427264055.34645903,173456.40602293404,301010401.823293,3485.0,2731.40624470776,3364.1885034949737,51740328.39937536,18544040.68280842,28792.990759238342,184.08634325088926,792.3704840977704,319.8378889797487,154.21540685167884,39.395746105347136,77.61253498692298,37.943462007134855,27.186483370557614,7.547576856603817,1.0878796985946606,2.1215108779493166,17.878166041769784,13.788004111446428,3.3342499336479965,0.2724959629341198,0.4834153629029374,32716949.05447982,11870035.964981237,21490.48596297386,17.246980482133303,831.81416837762,337.004335569113,162.19801323942426,41.074901662487505,11.340642172823546,23.599891615728534,17.19885705433479,4.44210037975896,0.6606523024474155,1.298296111410045,4.781241658646421,3.8700026929901012,0.6972370738270175,0.07267495238943213,0.14132694072549057,35.82193992575611,17.394750008028552,22.30160973654116,4.6399147192065495,3485.0,0.05282248012937999,0.004948918359292196
14,BUCKMAN,875.4869583036462,2114.2339969035493,14487210.623419555,2133942797.6882236,1114945.3293551493,1783659906.6148336,8472.0,16829.60059249428,8523.757042516203,609750433.6783137,253886117.07337353,414386.258101718,708.9139653702331,930.9215720081673,430.51261052232934,319.9501080686719,173.21049160902996,259.63921469534955,765.8148333830133,522.4464350624127,163.4527439479318,26.873911992163162,53.04186001960653,113.2934115072559,81.27363365871754,22.674523090654166,3.1688692709596626,6.176379858588956,463999352.3152251,183601818.1089796,345379.98550136323,280.87632917804115,981.4532447051857,456.24689277341935,344.380324945302,193.86158709267067,138.29194738697106,594.6388901104009,409.6759586424864,124.53303809040932,20.31991465903868,40.109302203735375,68.7057995084774,49.611965892723774,13.210091321330614,1.9802523382008426,3.9035283723417344,712.7730910025074,107.11702602033137,554.528911391934,64.80230955225522,8472.0,0.08367728580857331,0.033153485502601644
15,CATHEDRAL PARK,844.9606767241033,1328.9046488301633,4164959.752241678,556745862.380339,211690.26371778524,466619943.6979026,3349.0,3662.2511257777537,3310.861521721145,142890915.24702817,71452379.18328758,75236.01670937488,217.6680912427837,691.7948205567034,322.35651098887166,164.03769867635194,50.28795996185988,100.42765864637664,117.53484875891274,84.34156052094545,23.98023355961201,3.148369282358606,6.064730469195278,26.453635297706803,20.04267447842454,5.036347569438869,0.48261361268221115,0.8919905552469384,103033301.56479324,51955063.45311848,61106.51782563749,32.05560849292909,732.2868712443014,340.79929580323676,173.18027622070414,52.35142243523637,30.286783126684078,86.59120222300243,63.12683049827774,17.18169856816287,2.153807786991121,4.128760975496789,10.595837917056336,8.289807937188284,1.7984270215046907,0.17563648218179875,0.3319839634464933,111.47016336291605,25.561635660545615,82.46233685343176,10.263871440874773,3349.0,0.06499495110265265,0.009571695578659029
16,CENTENNIAL,1854.956148850872,7016.686240233293,12405771.005619628,1541885281.4898818,489252.6404423183,891286220.0089996,22220.0,11826.997820150316,21169.627042428652,35797689.47420693,10332541.210377606,16323.527218102574,60.9658105064424,4936.06458501462,1316.485820001712,583.5710399961971,154.25433445719366,26.310460763568962,19.363676042564908,15.636144763367453,2.803907092167182,0.3128674592004177,0.6107610825750285,15.419767269328863,13.250674554509919,1.870189748677106,0.10645170537739629,0.19244633937208558,35015373.5344125,10096694.657881277,16135.25886274281,53.2169662663543,4936.683527745899,1316.6921342454712,583.6741971180767,154.25433445719366,25.382046666652663,19.03324314976021,15.39412474501209,2.73684402829053,0.3055129753531343,0.5967662406880975,14.80599064671506,12.796962711631798,1.746713459029529,0.0937727563685857,0.16853688081848794,18.752919314735056,15.227316008564422,18.436481748655762,14.637448927029913,22220.0,0.0027437358463745457,0.0023950029822841718
17,CENTENNIAL/PLEASANT VALLEY,3001.3394407859437,3990.7266416572184,9036745.786510251,1083247805.8247163,330249.828340743,588097266.0803294,11535.35853833207,5339.763213877804,10992.168228869967,36919588.65879752,10775928.047767857,14603.39853099464,194.40468803142466,2868.0573413851507,678.0526970726412,266.42771260830267,97.63932811152573,80.54956247959757,26.6175164078257,19.515362542193774,5.064914996103772,0.6921655505290967,1.3450561305421644,20.125175417535985,16.144438533449392,3.4019456842199793,0.21615446381193207,0.3626389936558389,23820888.88612742,7163147.439836159,10864.362381161867,67.92260848165652,2904.723556360062,690.0038570387635,268.79640140818844,97.05848339403316,30.144343456171956,20.078979169848925,14.809991301343251,3.690654033464383,0.5329192388209534,1.0454468589316606,10.536422834787489,8.822632544403294,1.492689697470659,0.08242575510052794,0.1386781102151419,25.272443088826638,19.7625386814813,19.033564573628592,10.397747996974482,11535.0,0.016852938500820466,0.005888209565047264
18,COLLINS VIEW,1265.297577169301,1257.6935300163934,3802687.413781649,556990670.9205817,163830.21280450883,391672024.76804256,3102.0,5981.2429506135595,3000.207705533583,74189805.57785186,26655026.245325968,26936.81115936179,213.00667493302052,732.4327964109733,280.8570687814153,129.347960524123,31.4073587822518,83.64834551762998,113.35621170159665,79.41130714398734,23.06880852718421,3.658603292313473,7.217602159510255,19.512490430422687,15.022122508463832,3.670313078665332,0.2953992146077123,0.5246227468437116,43972533.629137814,16027772.666771758,18506.31315420324,24.388622709731493,777.9113141409425,299.76106274436955,138.12682358492117,30.900359814391294,10.993969731769072,79.07070269635794,56.191467941630876,15.499836927988863,2.4780526257403612,4.901364993857539,4.954978022219642,3.974532670963084,0.7600854583964041,0.07534990884490898,0.14501261717713335,106.13871896348499,18.987834801736877,74.1693574953601,4.8099680382044,3102.0,0.0686675289919473,0.007862225244916664
19,CONCORDIA,866.5474268499722,4364.494205375575,7465210.446709722,921935728.6176144,301521.14782830165,580518289.4589057,9558.0,6769.219174194328,9134.310371838128,57853737.150072835,21877099.64561042,25965.545274683995,179.65843360880882,2914.9276631172106,930.5808236031393,361.62029833539674,64.78972382529949,92.57569649453029,75.73224319194487,53.07029078017284,15.463832578062705,2.4292448274206695,4.7688319615124115,19.200568804878277,15.1917326870376,3.3507353838410334,0.24193197562619084,0.4161710067365734,40873867.466090895,15974367.714832036,20240.752121001708,16.696280384101517,2959.7790257178726,949.3562630655016,371.5080180665781,67.22321838394517,16.627680141677295,54.59877828517082,38.67808261464871,10.798482816797904,1.7246896294489489,3.3975532486365188,6.595938220107468,5.590257801037049,0.8142303089097673,0.06594822371363107,0.1255075815620632,70.96336818565625,18.78440004650483,51.20125506089565,6.470436333660466,9558.0,0.018796655535552292,0.0017468382908664487
20,CRESTON-KENILWORTH,514.3368421052631,2485.284210526316,5424850.97894737,721569085.2631578,231119.7157894737,430376938.94736856,8227.0,4481.357894736844,7895.315789473686,79685330.63157897,22970493.821052633,34148.957894736835,460.34833684210497,1459.6526315789476,572.1789473684211,268.6421052631579,61.91578947368419,122.89473684210529,57.147097052631594,40.62468810526318,11.47422063157894,1.7082709452631597,3.339974521052631,48.9120516842105,36.91384031578945,9.238490926315787,0.9611768578947368,1.798539722105262,49433264.526315816,13959726.621052638,25065.599999999995,96.33118494736841,1528.5894736842097,597.1578947368422,279.6421052631579,62.9157894736842,16.97894736842105,36.58028610526314,26.2999764736842,7.0146191736842125,1.0982603489473677,2.1673724294736845,19.487695157894734,14.96690202105264,3.2542735052631566,0.42698452000000003,0.8395276778947368,53.80717968210527,47.11350809999999,34.412855996315784,18.648160046315787,8227.0,0.05595579638289838,0.011709150959932954
21,CRESTWOOD,179.63771699755898,542.5839281397508,1003999.2752472375,120000322.26329976,35157.04641489406,61960021.1944658,1243.0,503.18516473729454,1182.0628131935243,11021317.261791158,3075901.009697299,3080.621559528808,77.45242624713957,323.4379029370441,128.27742698285468,49.51590118852228,9.605768304497264,31.746928726832543,5.026401434587653,3.7283883897513355,0.9754914447616141,0.1115907343977142,0.2109236993590268,6.684940794932194,5.173390403427795,1.2618965957306623,0.09223047520943184,0.1574378856335847,3828539.853788494,1249850.975155813,1024.5533626328884,3.8162132493470304,344.39277807768013,136.42500713404183,51.9173432646466,8.290749465174061,1.5580501982082196,2.122474236057265,1.5932906434860292,0.37629957518871127,0.05162681989102183,0.10125727769185118,1.028744706713633,0.8721168700913701,0.12845633942589593,0.009768452020115273,0.01840721750362155,4.815470568910664,6.527517474367888,2.0212170385657617,1.0103416615373815,1243.0,0.06231088193655637,0.0030701635151625345
22,CULLY,2216.5737287592788,5083.802447264961,11902576.297234286,1530442416.5845978,592986.6507838281,1142109752.6377556,13322.0,11391.521117069437,13535.131147102627,294384314.92468065,126836932.36196072,152326.1652162867,426.4041011981648,3191.621917744726,1028.705824745177,477.6717870263778,180.7779566059793,205.02496114270224,213.9177552916659,153.88730848566814,43.532538114484055,5.658661094427374,10.839140748015657,73.11573915961863,54.89042558776882,13.909481268682796,1.4994037407842382,2.81638482491306,201036866.6084589,80920248.696663,115918.52455920249,155.76179292301074,3246.3837247262445,1052.804387373514,493.1029985253511,192.43298740680066,99.07834923305128,139.89721400213804,102.60419613659211,27.38068404672224,3.4107712174253138,6.501596217214818,37.92338782902316,29.311583074421815,6.568946970325516,0.7057702704146276,1.3370515153237363,203.07850769457943,70.29931059723584,133.39565140073964,36.58630031516193,13322.0,0.03200751397674259,0.011692072731047196
23,DOWNTOWN,798.2273585844943,806.1042176491881,47034971.67458151,8221519762.469405,4113408.936602919,7201127793.833994,12801.0,61896.9195086553,23702.732022452885,2515984373.8231463,939196958.5231513,1466379.6171376181,2251.8880941490215,169.57135609199548,118.45232971059433,179.59600271672386,143.26114767763713,195.22338145223728,1918.076200429466,1382.5591710070955,379.15652670640327,52.69099400961426,103.66624169487163,693.2094067461444,504.8328750714441,135.25012688110334,17.929604518501232,35.19760711460342,1929078519.0302377,653841431.6444118,1208551.2324728062,1344.7432677352147,189.1408880462434,130.93734410170046,199.37351242419848,162.5439352856931,124.10853779135272,1501.4361969341628,1098.0176850697926,287.9132976955269,38.94345154447032,76.56101982213954,521.683951602828,385.40974982079945,98.445677717397,12.768180454149205,25.060818634518093,1814.4066917231125,658.0126064710488,1424.87443430979,496.62360799234557,12801.0,0.17591501399492396,0.10504986077144088
24,EAST COLUMBIA,5719.125242341994,1182.0519581233038,19468593.662659947,2809101744.862351,1244345.5540907327,3157468181.465685,1748.0,23121.858084528885,3432.2884839084923,1203951097.3245444,655238993.5742534,598283.669639395,494.7463559519192,254.84606436603332,185.712291585886,172.83443195036836,146.4009305932532,422.2582396277627,989.0670647537806,703.4429158588599,205.45608375339282,27.404085304381553,52.76465761923225,125.29547421481192,89.69022566886392,25.764869329197367,3.362293927879023,6.478600403257074,709454842.9623885,372302672.2310973,404139.0911205894,88.9006095385808,333.46878635129895,243.32376890267548,222.99030632027922,187.06785575804577,195.20124079100427,550.8741682822798,399.7470632027919,110.14907793718498,14.054353780535097,26.923537805350907,57.91227700659171,42.0071036835983,11.385519038386974,1.5361998759208992,2.983495075610701,936.3030849166344,118.81738892594028,523.9504949205119,54.92882259790615,1748.0,0.28303567274137253,0.05085847227607597
25,EASTMORELAND,488.5405741958977,1786.0123595151044,4144142.596457694,540969396.8853441,159446.96308947782,319864459.9655252,4015.0,2575.5245164641447,3845.565796442856,51684936.96343663,17384080.502763856,18230.206656619383,202.78918473692426,1062.0855059076796,423.1776013960427,180.06410128473794,29.001973633148157,91.68317729349562,39.51220627386762,27.8522047732838,8.046182528366506,1.22353706153795,2.3902916663834155,18.4103059173087,14.342175544672427,3.4200537407802583,0.24069187839912262,0.4073841733933101,26818617.8498657,10164245.158469776,11075.279494258639,9.680992589766614,1118.1550291396609,445.48278188453787,187.90938772168195,29.002339531428436,5.462821237793801,27.51358114083502,19.488102918613638,5.432597172341927,0.8726846408043452,1.7202253977421098,3.8159418825662694,3.209686908756569,0.4914026515253864,0.03954074536210708,0.07531347914024994,37.12192436318827,18.002921163851813,25.793384731759918,3.740630305644062,4015.0,0.05050789159076569,0.0024112061244748726
26,ELIOT,513.9555359994513,1127.0174398930847,9053135.80155152,1533182363.0704088,679275.2963973366,1453484209.5720859,3556.0,11806.340315645419,5146.083011334556,266219278.97828156,111935917.57491668,150859.7957446013,228.86563027864182,583.9621289185027,240.2147565902454,145.01053365087898,66.2210327567649,91.60898797669262,282.27837314625845,197.17850172855614,57.710096388263096,9.21415855614822,18.175499604434023,60.068755763602205,43.40202399837305,11.789955593175659,1.6514018552092333,3.2253983702429694,196461437.53787178,77600594.02620469,121158.03808948214,57.86505074304609,614.453080780814,252.02289953828875,153.8083265710551,70.7697949450472,35.963338057879206,214.56206788412814,152.30691088571064,42.44072960455042,6.665294865806397,13.148443961896131,36.09417004795511,26.587432685769336,6.647507232854281,0.9621216879975536,1.897139133595799,264.1027566729673,56.84338144675795,201.41293535606746,34.197061606621155,3556.0,0.06436041346418499,0.01627251145754952
27,FAR SOUTHWEST,262.90196403392474,434.3001373192752,1560818.6715044086,235573864.464297,84997.17916219459,190439515.48919338,1320.0,3405.1454716206827,1342.005947871288,14494792.010490984,4998132.786592167,6943.143130353347,23.82658332018014,298.83901814087585,90.21880590104595,33.61597428288823,6.2328403518740645,5.393498642591075,28.124633315971124,20.105366749531747,5.413937752015067,0.8747632400351452,1.7305257382620955,3.25627918071427,2.4957165430793182,0.5808700145421638,0.06220846265810131,0.11748713256834399,12399801.38976577,4340799.3919912875,6381.842887808575,5.833727128133088,301.536673716775,91.60529126417912,33.92448492118611,6.155712692299596,1.0779747248353222,26.26863444135783,18.856639882831416,4.999587794631395,0.8095018159185136,1.6028935938979736,1.6467103738925017,1.3087566054254267,0.25082246874276576,0.029512413423616816,0.05761863876717806,26.394067741581964,3.138795020279584,24.665729493381317,1.5890914875918094,1320.0,0.01805044190922738,0.004419490248585673
28,FOREST PARK,3651.477228188324,788.0045055889113,4262670.787735273,566972147.2119462,214836.39704911964,476120518.733308,1349.5037623217872,2986.881199961987,1457.4810453690911,215367307.2296548,103123802.91778025,109114.93905709936,230.7567786022726,358.735928875561,155.01430398537207,79.05970772988131,35.17399149421016,160.02057350388688,174.0238836318935,121.857609752262,36.87161180509378,5.213964345772279,10.080356670602765,27.648200036586765,20.44849355050073,5.5433157540341425,0.5785783644026917,1.0778067202498833,137790314.650713,70145276.0098998,85085.68612341156,12.383994695197428,429.18446128220637,185.18222756727405,93.93709956612292,39.7231496592324,39.97756751407551,135.56881529889694,95.55112968302635,28.35862514890091,3.9774674806464825,7.6812801117230345,9.095597482798315,6.552117215134216,1.8100646753666076,0.24966153681824577,0.4837557525840219,163.94318590312818,26.570387668937563,127.8872223125737,8.61184342731907,1312.0,0.17099380160694133,0.009176702607995014
